timestamp,title,price,original_price,shipping,item_url,discount_percentage
2025-10-31 17:02:33,Soundcore Life Q20 Wireless Over-Ear Headphones ANC Bluetooth Headset|Refurbish,29.99,59.99,Shipping info unavailable,https://www.ebay.com/itm/384235550388?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,50.01
2025-10-31 17:02:33,Apple iPhone 14 128GB Unlocked - Excellent,312.95,312.95,Shipping info unavailable,https://www.ebay.com/itm/364506177072?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,0.0
2025-10-31 17:02:33,Samsung Galaxy Buds FE True Wireless Bluetooth Earbuds Graphite - Excellent,40.05,40.05,Shipping info unavailable,https://www.ebay.com/itm/285820041847?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,0.0
2025-10-31 17:02:34,Apple Watch Series 5 40mm 44mm GPS + WiFi + Cellular Pink Gold Space Gray Silver,84.99,84.99,Shipping info unavailable,https://www.ebay.com/itm/313943952880?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,0.0
2025-10-31 17:02:34,Sony WH-CH720N Noise Canceling Wireless Headphones,49.99,149.99,Shipping info unavailable,https://www.ebay.com/itm/314505929469?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,66.67
2025-10-31 17:02:34,Samsung Galaxy S21 5G SM-G991U1 128GB Unlocked Excellent,153.49,153.49,Shipping info unavailable,https://www.ebay.com/itm/354341990110?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,0.0
2025-10-31 17:02:34,Intel Core Ultra 9 Desktop Processor 285K - 24 cores (8 P-cores + 16 E-cores),529.99,599.99,Shipping info unavailable,https://www.ebay.com/itm/306007367634?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,11.67
2025-10-31 17:02:34,"Bose Solo Soundbar 2 Home Theater, Certified Refurbished",129.0,199.0,Shipping info unavailable,https://www.ebay.com/itm/167031735841?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,35.18
2025-10-31 17:02:34,"REDTIGER Dash Camera 4K Front and Rear Dash Cam Built-In WiFi & GPS, App control",64.49,129.49,Shipping info unavailable,https://www.ebay.com/itm/285933024479?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,50.2
2025-10-31 17:02:35,Apple iPhone 14 Pro 512GB Fully Unlocked - Excellent,515.99,515.99,Shipping info unavailable,https://www.ebay.com/itm/326649259659?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,0.0
2025-10-31 17:02:35,Apple iPhone 14 Pro Max 256GB Unlocked - Excellent,553.95,553.95,Shipping info unavailable,https://www.ebay.com/itm/386938357149?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,0.0
2025-10-31 17:02:35,Sony WH-1000XM5/B Wireless Industry Leading Noise Canceling Bluetooth Headphones,179.99,399.99,Shipping info unavailable,https://www.ebay.com/itm/314074071401?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,55.0
2025-10-31 17:02:35,NEW Nintendo Switch Lite 32GB Handheld Game Console + ✈️ FREE 2-DAY Shipping,189.95,189.95,Shipping info unavailable,https://www.ebay.com/itm/283834525231?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,0.0
2025-10-31 17:02:35,Apple AirPods Pro 2nd Generation Gen 2 2023 A2968 with Magsafe USB-C Charging,142.95,142.95,Shipping info unavailable,https://www.ebay.com/itm/285636515887?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,0.0
2025-10-31 17:02:36,"Proscan 10.1"" Tablet/Portable DVD Combo 2GB/32GB Multi-touch screen w/ HDMI",37.99,139.99,Shipping info unavailable,https://www.ebay.com/itm/364156102432?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,72.86
2025-10-31 17:02:36,DELL Latitude Laptop: Intel i5! 16GB RAM! 256GB SSD! Zorin Core Edition!,139.95,239.95,Shipping info unavailable,https://www.ebay.com/itm/116659802706?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,41.68
2025-10-31 17:02:36,NEW UNLOCKED SAMSUNG GALAXY S20+ PLUS 5G SM-G986U 128GB BLACK GRAY GSM+CDMA,198.88,198.88,Shipping info unavailable,https://www.ebay.com/itm/194520534603?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,0.0
2025-10-31 17:02:37,"Toshiba MG08ACP16TE 16TB 512MB 7200RPM SATA 6.0Gb/s 3.5"" Internal Enterprise HDD",239.99,239.99,Shipping info unavailable,https://www.ebay.com/itm/167745461033?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,0.0
2025-10-31 17:02:37,Sony WH-1000XM5/L Wireless Industry Leading Noise Canceling Bluetooth Headphones,179.99,399.99,Shipping info unavailable,https://www.ebay.com/itm/266402562371?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014449,55.0
2025-10-31 17:02:37,Apple iPhone 16 Plus 256GB Unlocked AT&T T-Mobile Verizon Excellent Condition,686.95,686.95,Shipping info unavailable,https://www.ebay.com/itm/305910464635?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014468,0.0
2025-10-31 17:02:37,Samsung Galaxy S23 SM-S911U1 5G 128G 256GB Black Cream Green Unlocked,279.0,279.0,Shipping info unavailable,https://www.ebay.com/itm/126980765750?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014468,0.0
2025-10-31 17:02:37,Samsung Galaxy S22 Ultra 512GB S908U Unlocked - Very Good,325.99,325.99,Shipping info unavailable,https://www.ebay.com/itm/256483219243?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014468,0.0
2025-10-31 17:02:38,Apple iPhone 11 - 64GB 128GB 256GB - All Colors - Good Condition,160.0,160.0,Shipping info unavailable,https://www.ebay.com/itm/275302165013?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014468,0.0
2025-10-31 17:02:38,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/cell-phones/all,0.0
2025-10-31 17:02:38,2025 Apple MacBook Air 13-inch M4 Chip 16GB RAM 512GB SSD Midnight MW133LL/A,899.0,899.0,Shipping info unavailable,https://www.ebay.com/itm/277116501953?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014452,0.0
2025-10-31 17:02:38,"Lenovo LOQ-E 15.6"" 144Hz Gaming Laptop i5-12450HX 16GB RAM 512GB SSD RTX 3050",539.99,880.99,Shipping info unavailable,https://www.ebay.com/itm/126480962681?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014452,38.71
2025-10-31 17:02:39,"2019 Apple MacBook Pro 16"" i7 2.6GHz/16GB/512GB (Space Gray) A2141 - w/Warranty",389.99,2399.0,Shipping info unavailable,https://www.ebay.com/itm/374766179675?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014452,83.74
2025-10-31 17:02:39,"HP Victus 15.6"" FHD 144Hz Gaming Laptop i7-13620H 16GB RAM 512GB SSD RTX 5060",949.99,1459.99,Shipping info unavailable,https://www.ebay.com/itm/297426192688?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014452,34.93
2025-10-31 17:02:39,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/laptops-netbooks/all,0.0
2025-10-31 17:02:40,Canon EOS R50 Mirrorless Camera Black + 3 Lens Kit 18-45mm + 32GB + Flash & More,789.95,1054.95,Shipping info unavailable,https://www.ebay.com/itm/336181434990?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014464,25.12
2025-10-31 17:02:40,Canon EF 200mm f2.8 L II USM Lens #Q,400.7,430.86,Shipping info unavailable,https://www.ebay.com/itm/146853896899?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014464,7.0
2025-10-31 17:02:40,"Ikelite Digital underwater camera housing 0299 w dual arm tray, dive photography",319.99,399.99,Shipping info unavailable,https://www.ebay.com/itm/186747734219?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014464,20.0
2025-10-31 17:02:41,Canon PowerShot G7x Mark II 20.1MP Digital Camera 4.2x Optical Zoom Full-HD,1499.95,1499.95,Shipping info unavailable,https://www.ebay.com/itm/222147497689?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014464,0.0
2025-10-31 17:02:41,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/cameras-photo/all,0.0
2025-10-31 17:02:41,4K Mini Projector HY300 720P WiFi6 Bluetooth BT5.0 Cinema Portable Home Theaters,58.57,65.08,Shipping info unavailable,https://www.ebay.com/itm/126880579034?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014481,10.0
2025-10-31 17:02:41,"Bose TV Speaker Home Theater Soundbar, Certified Refurbished",159.0,279.0,Shipping info unavailable,https://www.ebay.com/itm/184706040293?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014481,43.01
2025-10-31 17:02:42,Originale LG TV Fernbedienung für AN-MR22GA | MR22GA,29.25,29.25,Shipping info unavailable,https://www.ebay.com/itm/364970533033?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014481,0.0
2025-10-31 17:02:42,SPANA viark renovar todo tipo Renovar Servidor iks viark sat deco viark expira,58.0,58.0,Shipping info unavailable,https://www.ebay.com/itm/355931625894?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014481,0.0
2025-10-31 17:02:43,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/tv-video-home-audio/all,0.0
2025-10-31 17:02:43,"Apple iPad Pro 13"" 7th Gen M4 Chip, 512GB, Wi-Fi - Space Black - 1 YEAR WARRANTY",956.66,1699.0,Shipping info unavailable,https://www.ebay.com/itm/176904821354?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014454,43.69
2025-10-31 17:02:43,"2021 Apple iPad Pro 5 128GB WiFi Only 12.9"" - (Space Gray) A2378 w/Year Warranty",426.4,1099.0,Shipping info unavailable,https://www.ebay.com/itm/376476762053?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014454,61.2
2025-10-31 17:02:44,"Apple iPad Pro 11"" 5th Gen, M4 Chip, 512GB, Wi-Fi - Silver - 1 YEAR WARRANTY",846.26,1699.0,Shipping info unavailable,https://www.ebay.com/itm/176908621000?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014454,50.19
2025-10-31 17:02:44,"Apple iPad Air 13"" 6th Gen M2 Chip, 128GB, Wi-Fi - Gray - Good - 1 YEAR WARRANTY",469.06,899.0,Shipping info unavailable,https://www.ebay.com/itm/177045651643?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014454,47.82
2025-10-31 17:02:44,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/ipads-tablets-ereaders/all,0.0
2025-10-31 17:02:44,RULE OF ROSE PS2 NEW SEALED UK VERSION PLAYSTATION 2 WATA CGC UKG RGS GRADED PAL,225.49,225.49,Shipping info unavailable,https://www.ebay.com/itm/286076527146?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014470,0.0
2025-10-31 17:02:44,Logitech G29/G923 F1 Open Wheel Mod 8+ Colours,52.04,52.04,Shipping info unavailable,https://www.ebay.com/itm/396123066522?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014470,0.0
2025-10-31 17:02:45,Sony PS1 PlayStation 1 Console SCPH-7000 Boxed With Manual 6 Games Japanese,135.88,143.03,Shipping info unavailable,https://www.ebay.com/itm/387517188421?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014470,5.0
2025-10-31 17:02:45,GBA SP Housing Cover Case For Gameboy Advance SP Shell Limited Edition DIY New,21.45,21.45,Shipping info unavailable,https://www.ebay.com/itm/236097001497?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014470,0.0
2025-10-31 17:02:45,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/video-games-consoles/all,0.0
2025-10-31 17:02:45,Samsung Galaxy Buds 3 AI True Wireless Active Noise Cancelling Earbuds - Silver,74.95,74.95,Shipping info unavailable,https://www.ebay.com/itm/296840672810?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014474,0.0
2025-10-31 17:02:45,Samsung Galaxy Buds2 Pro R510 - Good,35.99,35.99,Shipping info unavailable,https://www.ebay.com/itm/256411723549?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014474,0.0
2025-10-31 17:02:45,Apple AirPods Pro (2nd Generation) with MagSafe Wireless Charging Case (USB-C),144.75,144.75,Shipping info unavailable,https://www.ebay.com/itm/266012284550?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014474,0.0
2025-10-31 17:02:45,Apple AirPods with USB-C Charging Case 4th Generation White MXP63LLA,94.99,149.99,Shipping info unavailable,https://www.ebay.com/itm/365506999272?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014474,36.67
2025-10-31 17:02:45,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/phone-cases-accessories/all,0.0
2025-10-31 17:02:45,REDTIGER F7NP 4K Dual Dash Camera Front and Rear Dash Cam WiFi with Hardwire Kit,75.99,135.99,Shipping info unavailable,https://www.ebay.com/itm/285750006733?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014450,44.12
2025-10-31 17:02:45,WOLFBOX G840S 12”Mirror Dash Cam 4K Rear View Mirror Dash Camera Front and Rear,64.99,114.99,Shipping info unavailable,https://www.ebay.com/itm/225914453447?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014450,43.48
2025-10-31 17:02:45,REDTIGER 4K Dual Dash Camera Front and Rear Dash Cam WIFI&GPS With 32GB SD Card,64.49,64.49,Shipping info unavailable,https://www.ebay.com/itm/285048811662?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014450,0.0
2025-10-31 17:02:45,REDTIGER 4K Dash Cam Front and Rear Dual Dash Camera WIFI&GPS With 32GB SD Card,64.49,129.49,Shipping info unavailable,https://www.ebay.com/itm/285048811560?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014450,50.2
2025-10-31 17:02:46,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/vehicle-electronics-gps/all,0.0
2025-10-31 17:02:46,Netac M.2 2280 500GB 1TB NVMe PCIe4.0 Gen 4x4 Internal SSD with HeatSink for PC,69.0,69.0,Shipping info unavailable,https://www.ebay.com/itm/314521249683?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014456,0.0
2025-10-31 17:02:46,"Seagate EXOS X16 16TB 256MB 7200rpm 3.5"" SATA 6Gb/s Enterprise HDD ST16000NM001G",249.99,249.99,Shipping info unavailable,https://www.ebay.com/itm/175804626117?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014456,0.0
2025-10-31 17:02:46,"Seagate Exos 28TB 7.2K RPM SATA 6Gb/s 3.5"" Enterprise HDD - ST28000NM000C",398.99,499.99,Shipping info unavailable,https://www.ebay.com/itm/296879436001?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014456,20.2
2025-10-31 17:02:46,Seagate 12TB ST12000NM007G Exos X16 7200RPM SATA 6Gb/s 256MB 3.5Inch Hard Drive,209.99,209.99,Shipping info unavailable,https://www.ebay.com/itm/177350466765?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014456,0.0
2025-10-31 17:02:46,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/memory-drives-storage/all,0.0
2025-10-31 17:02:46,2 CARTUCCE HP 305XL 1 BK + 1 TRICOLOR ORIGINALI 3YM62AE + 3YM63AE,50.77,50.77,Shipping info unavailable,https://www.ebay.com/itm/133522301464?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014472,0.0
2025-10-31 17:02:46,Original HP 21 XL schwarz C9351C ca. 475 Seiten OVP DATUM 2022-2023,57.79,57.79,Shipping info unavailable,https://www.ebay.com/itm/296451065056?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014472,0.0
2025-10-31 17:02:46,Original HP 301XL color OfficeJet 2620 2622 2624 4630 e-AiO DATUM 08/2019,46.22,46.22,Shipping info unavailable,https://www.ebay.com/itm/296946807876?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014472,0.0
2025-10-31 17:02:46,Original Brother MultiPack LC970 4er Set Tintenpatronen Druckerpatronen o.V.,52.0,52.0,Shipping info unavailable,https://www.ebay.com/itm/293616220860?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014472,0.0
2025-10-31 17:02:46,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/printers-printer-supplies/all,0.0
2025-10-31 17:02:46,Speaker Case Dust Cover Storage Bag Protective Bag for JBL PartyBox 310-320,36.4,36.4,Shipping info unavailable,https://www.ebay.com/itm/157187749491?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014460,0.0
2025-10-31 17:02:46,Samsung Galaxy Buds2 PRO Wireless SM-R510 Left Side Graphite (L)--Excellent,29.24,29.24,Shipping info unavailable,https://www.ebay.com/itm/296253152925?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014460,0.0
2025-10-31 17:02:47,Apple iPod Shuffle 4th 5th 6th Generation 2GB - Brand New Battery FREE SHIPPING,57.21,57.21,Shipping info unavailable,https://www.ebay.com/itm/175136106119?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014460,0.0
2025-10-31 17:02:47,Anker Soundcore 2 Wireless Bluetooth Speaker Bass Dual-Driver IPX7 12W|Refurbish,27.99,44.99,Shipping info unavailable,https://www.ebay.com/itm/384702107204?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014460,37.79
2025-10-31 17:02:47,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/headphones-portable-audio/all,0.0
2025-10-31 17:02:47,Canon EF 200mm f2.8 L II USM Lens #Q,400.7,430.86,Shipping info unavailable,https://www.ebay.com/itm/146853896899?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014476,7.0
2025-10-31 17:02:47,Nikon FTZ II Mount Adapter,219.95,249.95,Shipping info unavailable,https://www.ebay.com/itm/225049340356?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014476,12.0
2025-10-31 17:02:47,Canon RF 24-70mm f/2.8L IS USM Lens,2099.95,2299.0,Shipping info unavailable,https://www.ebay.com/itm/324021848741?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014476,8.66
2025-10-31 17:02:47,Fujifilm XF 16-80mm f/4 R OIS WR Lens,549.95,799.0,Shipping info unavailable,https://www.ebay.com/itm/326577238364?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014476,31.17
2025-10-31 17:02:47,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/lenses-filters/all,0.0
2025-10-31 17:02:47,4K Mini Projector HY300 720P WiFi6 Bluetooth BT5.0 Cinema Portable Home Theaters,58.57,65.08,Shipping info unavailable,https://www.ebay.com/itm/126880579034?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014488,10.0
2025-10-31 17:02:47,Arlo VMC4350P-100NAR Pro 4 Spotlight Camera 3 Pack Certified Refurbished,113.99,499.99,Shipping info unavailable,https://www.ebay.com/itm/136234873845?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014488,77.2
2025-10-31 17:02:47,REDTIGER F7NP 4K Dual Dash Camera Front and Rear Dash Cam WiFi with Hardwire Kit,75.99,135.99,Shipping info unavailable,https://www.ebay.com/itm/285750006733?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014488,44.12
2025-10-31 17:02:48,Speaker Case Dust Cover Storage Bag Protective Bag for JBL PartyBox 310-320,36.4,36.4,Shipping info unavailable,https://www.ebay.com/itm/157187749491?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014488,0.0
2025-10-31 17:02:48,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/more-consumer-electronics/all,0.0
2025-10-31 17:02:48,Apple Pencil (USB-C) - White Stylus MUWA3AM/A with Pixel-Perfect Precision,51.75,79.0,Shipping info unavailable,https://www.ebay.com/itm/296262723993?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014478,34.49
2025-10-31 17:02:48,Apple Pencil Pro MX2D3AM/A White for iPad Pro M4 & iPad Air M2 Authentic,82.95,150.0,Shipping info unavailable,https://www.ebay.com/itm/276648194139?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014478,44.7
2025-10-31 17:02:48,Apple Pencil 2nd Generation - WHITE MU8F2AM/A,99.0,166.14,Shipping info unavailable,https://www.ebay.com/itm/167513764416?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014478,40.41
2025-10-31 17:02:48,"Arabic Apple Magic Keyboard for M4 iPad Pro 11"" MWR03AB/A (White) - Open Box",179.99,299.0,Shipping info unavailable,https://www.ebay.com/itm/146882476180?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014478,39.8
2025-10-31 17:02:48,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/computer-accessories/all,0.0
2025-10-31 17:02:48,Apple Watch Series 10 42mm (GPS + Cellular) Aluminum Case - Excellent,258.99,258.99,Shipping info unavailable,https://www.ebay.com/itm/256835722067?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014466,0.0
2025-10-31 17:02:48,Apple iPhone 16 Plus 256GB Unlocked AT&T T-Mobile Verizon Excellent Condition,686.95,686.95,Shipping info unavailable,https://www.ebay.com/itm/305910464635?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014466,0.0
2025-10-31 17:02:48,Samsung Galaxy S23 SM-S911U1 5G 128G 256GB Black Cream Green Unlocked,279.0,279.0,Shipping info unavailable,https://www.ebay.com/itm/126980765750?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014466,0.0
2025-10-31 17:02:48,Samsung Galaxy S22 Ultra 512GB S908U Unlocked - Very Good,325.99,325.99,Shipping info unavailable,https://www.ebay.com/itm/256483219243?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014466,0.0
2025-10-31 17:02:48,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/more-cell-phones-accessories/all,0.0
2025-10-31 17:02:49,Netac M.2 2280 500GB 1TB NVMe PCIe4.0 Gen 4x4 Internal SSD with HeatSink for PC,69.0,69.0,Shipping info unavailable,https://www.ebay.com/itm/314521249683?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014490,0.0
2025-10-31 17:02:49,2 CARTUCCE HP 305XL 1 BK + 1 TRICOLOR ORIGINALI 3YM62AE + 3YM63AE,50.77,50.77,Shipping info unavailable,https://www.ebay.com/itm/133522301464?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014490,0.0
2025-10-31 17:02:49,"Apple iPad Pro 13"" 7th Gen M4 Chip, 512GB, Wi-Fi - Space Black - 1 YEAR WARRANTY",956.66,1699.0,Shipping info unavailable,https://www.ebay.com/itm/176904821354?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014490,43.69
2025-10-31 17:02:49,"AVG ULTIMATE 2025 10 PC 2 Jahre | TuneUp, Internet Security, VPN, Antitrack | UE",27.7,56.65,Shipping info unavailable,https://www.ebay.com/itm/122784107248?_trkparms=5373%3A5000014449%7C5374%3ATech%7C5079%3A5000014490,51.1
2025-10-31 17:02:49,,,,Shipping info unavailable,https://www.ebay.com/globaldeals/tech/more-computer-accessories/all,0.0
